NBI Number,INDOT District,Lattitude,Longitude,Place (Decoded)
7100033,LaPorte,41.3941,-86.12547,Tampa city
7100034,LaPorte,41.28557,-86.125019,United States
7100035,LaPorte,41.371538,-86.222261,United States
7100037,LaPorte,41.403029,-86.144198,Tampa city
7100042,LaPorte,41.313072,-86.14029,United States
7100047,LaPorte,41.40448,-86.145698,Tampa city
7100050,LaPorte,41.30385,-86.16176,United States
7100051,LaPorte,41.393802,-86.114719,Mishawaka city
7100052,LaPorte,41.39589,-86.100299,Mishawaka city
7100057,LaPorte,41.32568,-86.242492,United States
7100058,LaPorte,41.33004,-86.114491,United States
7100059,LaPorte,41.372989,-86.2156,United States
7100062,LaPorte,41.28583,-86.22409,United States
7100063,LaPorte,41.311189,-86.285499,United States
7100064,LaPorte,41.311492,-86.14394,United States
7100065,LaPorte,41.311492,-86.13418,United States
7100066,LaPorte,41.311272,-86.252249,United States
7100068,LaPorte,41.402212,-86.235888,United States
7100069,LaPorte,41.301998,-86.291098,United States
7100070,LaPorte,41.30284,-86.141238,United States
7100071,LaPorte,41.30283,-86.132659,United States
7100072,LaPorte,41.302862,-86.11117,United States
7100075,LaPorte,41.29488,-86.152049,United States
7100076,LaPorte,41.395702,-86.140999,Tampa city
7100077,LaPorte,41.292771,-86.29093,United States
7100080,LaPorte,41.29366,-86.11161,United States
7100081,LaPorte,41.293721,-86.093189,United States
7100084,LaPorte,41.321756,-86.264667,United States
7100085,LaPorte,41.272041,-86.275989,United States
7100087,LaPorte,41.325528,-86.242791,United States
7100088,LaPorte,41.393503,-86.133189,Tampa city
7100089,LaPorte,41.28353,-86.27531,United States
7100091,LaPorte,41.284469,-86.070822,United States
7100092,LaPorte,41.274309,-86.28225,Walkerton town
7100093,LaPorte,41.312701,-86.283719,United States
7100094,LaPorte,41.29114,-86.283571,United States
7100095,LaPorte,41.362178,-86.245021,United States
7100096,LaPorte,41.423892,-86.13003,United States
7100100,LaPorte,41.411061,-86.19212,Tampa city
7100101,LaPorte,41.4106,-86.19218,Tampa city
7100102,LaPorte,41.38496,-86.191859,United States
7100103,LaPorte,41.41348,-86.160531,Tampa city
7100104,LaPorte,41.423262,-86.124869,United States
7100105,LaPorte,41.432341,-86.150871,Roseland town
7100106,LaPorte,41.40449,-86.14438,Tampa city
7100107,LaPorte,41.421361,-86.102018,United States
7100108,LaPorte,41.395429,-86.165821,Tampa city
7100109,LaPorte,41.39526,-86.170409,Tampa city
7100111,LaPorte,41.294301,-86.15111,United States
7100112,LaPorte,41.293581,-86.151049,United States
7100113,LaPorte,41.284372,-86.145308,United States
7100115,LaPorte,41.420979,-86.10424,Mishawaka city
7100116,LaPorte,41.420742,-86.10574,Mishawaka city
7100117,LaPorte,41.404001,-86.144259,Tampa city
7100118,LaPorte,41.404001,-86.1453,Tampa city
7100119,LaPorte,41.4048,-86.034091,United States
7100120,LaPorte,41.435048,-86.160933,Tampa city
7100122,LaPorte,41.395501,-86.105259,Mishawaka city
7100123,LaPorte,41.39513,-86.10527,Mishawaka city
7100124,LaPorte,41.421001,-86.104149,Mishawaka city
7100125,LaPorte,41.362848,-86.082298,United States
7100126,LaPorte,41.36284,-86.08173,United States
7100127,LaPorte,41.290481,-86.221921,United States
7100128,LaPorte,41.313,-86.06117,United States
7100129,LaPorte,41.42347,-86.093851,United States
7100130,LaPorte,41.40241,-86.081158,Mishawaka city
7100131,LaPorte,41.39369,-86.073049,Mishawaka city
7100132,LaPorte,41.365861,-86.25173,United States
7100133,LaPorte,41.385442,-86.150467,Tampa city
7100134,LaPorte,41.390738,-86.144583,Tampa city
7100135,LaPorte,41.43043,-86.140446,Tampa city
7100136,LaPorte,41.432672,-86.15195,Tampa city
7100137,LaPorte,41.39589,-86.10001,Mishawaka city
7100138,LaPorte,41.303848,-86.161762,United States
7100139,LaPorte,41.422549,-86.095766,Mishawaka city
7100140,LaPorte,41.425882,-86.104086,Mishawaka city
7100141,LaPorte,41.432032,-86.170972,Tampa city
7100142,LaPorte,41.43224,-86.173373,Tampa city
7100144,LaPorte,41.283529,-86.275308,United States
7100145,LaPorte,41.343119,-86.04477,United States
7200002,Seymour,38.371488,-85.500454,United States
7200003,Seymour,38.42,-85.522401,United States
7200004,Seymour,38.42,-85.5154,United States
7200005,Seymour,38.42,-85.4936,United States
7200006,Seymour,38.430001,-85.484802,United States
7200007,Seymour,38.433601,-85.484802,United States
7200008,Seymour,38.355399,-85.511799,United States
7200009,Seymour,38.370599,-85.501201,United States
7200011,Seymour,38.361199,-85.483602,United States
7200012,Seymour,38.364198,-85.471799,United States
7200013,Seymour,38.383001,-85.495399,United States
7200014,Seymour,38.380002,-85.494199,United States
7200018,Seymour,38.384801,-85.4936,United States
7200019,Seymour,38.384801,-85.491799,United States
7200020,Seymour,38.391202,-85.480001,United States
7200021,Seymour,38.393647,-85.473823,United States
7200022,Seymour,38.4012,-85.510598,United States
7200023,Seymour,38.4012,-85.491799,United States
7200024,Seymour,38.430001,-85.441798,United States
7200025,Seymour,38.475399,-85.442399,United States
7200026,Seymour,38.413599,-85.4524,United States
7200027,Seymour,38.422401,-85.4524,United States
7200028,Seymour,38.451199,-85.452999,United States
7200029,Seymour,38.464199,-85.452999,United States
7200030,Seymour,38.476,-85.452999,United States
7200031,Seymour,38.411802,-85.494199,United States
7200033,Seymour,38.422401,-85.4936,United States
7200034,Seymour,38.354798,-85.522401,United States
7200035,Seymour,38.4312,-85.502401,United States
7200036,Seymour,38.433601,-85.500001,United States
7200037,Seymour,38.430599,-85.510598,United States
7200039,Seymour,38.3936,-85.522401,United States
7200040,Seymour,38.401801,-85.451799,United States
7200041,Seymour,38.401801,-85.441798,United States
7200042,Seymour,38.394799,-85.4048,United States
7200043,Seymour,38.3954,-85.381199,United States
7200044,Seymour,38.392401,-85.4606,United States
7200045,Seymour,38.375398,-85.454801,United States
7200047,Seymour,38.413001,-85.4448,United States
7200048,Seymour,38.381201,-85.3954,United States
7200049,Seymour,38.381802,-85.4024,United States
7200050,Seymour,38.394201,-85.430599,United States
7200051,Seymour,38.3748,-85.384199,United States
7200052,Seymour,38.400001,-85.391201,United States
7200053,Seymour,38.4012,-85.391201,United States
7200055,Seymour,38.4742,-85.431799,United States
7200057,Seymour,38.373598,-85.350001,United States
7200063,Seymour,38.402402,-85.352401,United States
7200064,Seymour,38.430599,-85.4618,United States
7200065,Seymour,38.403,-85.3606,United States
7200066,Seymour,38.405401,-85.3624,United States
7200067,Seymour,38.42,-85.364801,United States
7200068,Seymour,38.4142,-85.384199,United States
7200069,Seymour,38.42,-85.384199,United States
7200070,Seymour,38.421199,-85.4618,United States
7200072,Seymour,38.4254,-85.4606,United States
7200074,Seymour,38.435999,-85.480001,United States
7200078,Seymour,38.471201,-85.460001,United States
7200079,Seymour,38.350568,-85.491725,United States
7200080,Seymour,38.445399,-85.441798,United States
7200081,Seymour,38.4254,-85.5042,United States
7200082,Seymour,38.386,-85.362999,United States
7200084,Seymour,38.3654,-85.3518,United States
7200085,Seymour,38.353001,-85.5136,United States
7200086,Seymour,38.4012,-85.485401,United States
7200088,Seymour,38.391202,-85.3718,United States
7200089,Seymour,38.441201,-85.4806,Austin city
7200090,Seymour,38.385514,-85.510035,United States
7200091,Seymour,38.420601,-85.473601,Scottsburg city
7200092,Seymour,38.381676,-85.503382,United States
7200093,Seymour,38.430599,-85.433601,United States
7200094,Seymour,38.432402,-85.385399,United States
7200095,Seymour,38.374073,-85.344663,United States
7200096,Seymour,38.403,-85.360598,United States
7200097,Seymour,38.415978,-85.520877,United States
7300001,Greenfield,39.393852,-85.554872,United States
7300002,Greenfield,39.405815,-85.552114,United States
7300003,Greenfield,39.400815,-85.495353,United States
7300004,Greenfield,39.400487,-85.544318,United States
7300005,Greenfield,39.370919,-85.512721,United States
7300006,Greenfield,39.383271,-85.503684,United States
7300007,Greenfield,39.413908,-85.523708,United States
7300008,Greenfield,39.413945,-85.534714,United States
7300009,Greenfield,39.403882,-85.53463,United States
7300010,Greenfield,39.382296,-85.505214,United States
7300011,Greenfield,39.382285,-85.510747,United States
7300012,Greenfield,39.372676,-85.554806,United States
7300013,Greenfield,39.372132,-85.565194,United States
7300014,Greenfield,39.381878,-85.561784,United States
7300015,Greenfield,39.363539,-85.544074,United States
7300016,Greenfield,39.391602,-85.495331,United States
7300017,Greenfield,39.400883,-85.463531,United States
7300018,Greenfield,39.3641,-85.445753,United States
7300019,Greenfield,39.35303,-85.432552,United States
7300020,Greenfield,39.364064,-85.42174,United States
7300021,Greenfield,39.37485,-85.411222,United States
7300022,Greenfield,39.375844,-85.461707,United States
7300023,Greenfield,39.350478,-85.44052,United States
7300024,Greenfield,39.36076,-85.423987,United States
7300025,Greenfield,39.400188,-85.420128,United States
7300026,Greenfield,39.385413,-85.422185,United States
7300027,Greenfield,39.342359,-85.443402,United States
7300028,Greenfield,39.343734,-85.421243,United States
7300029,Greenfield,39.350373,-85.410855,United States
7300030,Greenfield,39.342176,-85.40288,United States
7300031,Greenfield,39.360547,-85.375552,United States
7300032,Greenfield,39.355622,-85.384226,United States
7300033,Greenfield,39.350359,-85.381167,United States
7300034,Greenfield,39.350089,-85.392591,United States
7300035,Greenfield,39.355924,-85.381249,United States
7300036,Greenfield,39.285736,-85.385421,United States
7300037,Greenfield,39.285743,-85.380988,United States
7300038,Greenfield,39.292404,-85.374835,United States
7300039,Greenfield,39.350254,-85.485096,United States
7300040,Greenfield,39.322263,-85.512922,United States
7300041,Greenfield,39.335155,-85.561695,United States
7300042,Greenfield,39.355327,-85.540064,United States
7300043,Greenfield,39.355478,-85.522445,United States
7300044,Greenfield,39.350233,-85.501885,United States
7300045,Greenfield,39.350229,-85.510206,United States
7300046,Greenfield,39.350229,-85.504143,United States
7300047,Greenfield,39.350107,-85.525857,United States
7300048,Greenfield,39.345966,-85.540844,United States
7300049,Greenfield,39.345749,-85.551783,United States
7300050,Greenfield,39.342453,-85.550837,United States
7300051,Greenfield,39.334853,-85.504961,United States
7300052,Greenfield,39.314775,-85.504681,United States
7300053,Greenfield,39.333823,-85.421899,United States
7300054,Greenfield,39.340685,-85.535399,United States
7300055,Greenfield,39.340905,-85.51229,United States
7300056,Greenfield,39.340919,-85.503915,United States
7300057,Greenfield,39.310876,-85.4332,Shelbyville city
7300058,Greenfield,39.310973,-85.38329,United States
7300059,Greenfield,39.315833,-85.380826,United States
7300060,Greenfield,39.315815,-85.430415,United States
7300061,Greenfield,39.311232,-85.430275,United States
7300062,Greenfield,39.320913,-85.443671,United States
7300063,Greenfield,39.333928,-85.461542,United States
7300064,Greenfield,39.321064,-85.502652,United States
7300065,Greenfield,39.373068,-85.510282,United States
7300066,Greenfield,39.410082,-85.464574,United States
7300067,Greenfield,39.410056,-85.494422,United States
7300068,Greenfield,39.331721,-85.43081,United States
7300069,Greenfield,39.283403,-85.383778,United States
7300070,Greenfield,39.385179,-85.42112,United States
7300071,Greenfield,39.281243,-85.512271,United States
7300072,Greenfield,39.280167,-85.514814,United States
7300073,Greenfield,39.26384,-85.531831,United States
7300074,Greenfield,39.303582,-85.562327,United States
7300075,Greenfield,39.27112,-85.492972,United States
7300076,Greenfield,39.270961,-85.473312,United States
7300077,Greenfield,39.271033,-85.464393,United States
7300078,Greenfield,39.271073,-85.454282,United States
7300079,Greenfield,39.271127,-85.440905,United States
7300080,Greenfield,39.271206,-85.401949,United States
7300081,Greenfield,39.274648,-85.400156,United States
7300082,Greenfield,39.280808,-85.400191,United States
7300083,Greenfield,39.272246,-85.382754,United States
7300084,Greenfield,39.275368,-85.391706,United States
7300085,Greenfield,39.304928,-85.44088,United States
7300086,Greenfield,39.211019,-85.523041,United States
7300087,Greenfield,39.251848,-85.535081,United States
7300088,Greenfield,39.233557,-85.552509,United States
7300089,Greenfield,39.274788,-85.521069,United States
7300090,Seymour,39.210069,-85.475128,United States
7300092,Greenfield,39.22224,-85.483036,United States
7300093,Greenfield,39.243204,-85.482907,United States
7300094,Greenfield,39.262918,-85.501289,United States
7300095,Greenfield,39.235644,-85.493719,United States
7300096,Seymour,39.220502,-85.493985,United States
7300097,Greenfield,39.290715,-85.450942,United States
7300098,Greenfield,39.273823,-85.380249,United States
7300099,Greenfield,39.283086,-85.432901,United States
7300100,Greenfield,39.283101,-85.482121,United States
7300101,Greenfield,39.261766,-85.503443,United States
7300102,Greenfield,39.261799,-85.470541,United States
7300103,Greenfield,39.261759,-85.461737,United States
7300104,Greenfield,39.261784,-85.454375,United States
7300105,Greenfield,39.261954,-85.402617,United States
7300106,Greenfield,39.252759,-85.450093,United States
7300107,Greenfield,39.252777,-85.450945,United States
7300108,Greenfield,39.252784,-85.451695,United States
7300109,Greenfield,39.252715,-85.464997,United States
7300110,Greenfield,39.252713,-85.470983,United States
7300111,Greenfield,39.240356,-85.491705,United States
7300112,Seymour,39.240238,-85.503036,United States
7300113,Seymour,39.233232,-85.551661,United States
7300114,Seymour,39.233286,-85.544126,United States
7300115,Greenfield,39.233596,-85.504151,United States
7300116,Greenfield,39.251963,-85.45549,United States
7300117,Greenfield,39.26127,-85.461432,United States
7300118,Greenfield,39.251783,-85.462973,United States
7300119,Greenfield,39.244604,-85.462962,United States
7300120,Greenfield,39.23289,-85.431654,United States
7300121,Greenfield,39.244882,-85.400507,United States
